,idx
SESN1,21692
SESN2,21693
SESN3,21694
SESTD1,21695
SET,21696
SETBP1,21697
SETBP1-DT,21698
SETD1A,21699
SETD1B,21700
SETD2,21701
SETD3,21702
SETD4,21703
SETD4-AS1,21704
SETD5,21705
SETD6,21706
SETD7,21707
SETD9,21708
SETDB1,21709
SETDB2,21710
SETMAR,21711
SETSIP,21712
SETX,21713
SEZ6,21714
SEZ6L,21715
SEZ6L-AS1,21716
SEZ6L2,21717
SF1,21718
SF1-DT,21719
SF3A1,21720
SF3A2,21721
SF3A3,21722
SF3B1,21723
SF3B2,21724
SF3B3,21725
SF3B4,21726
SF3B5,21727
SF3B6,21728
SFI1,21729
SFMBT1,21730
SFMBT2,21731
SFN,21732
SFPQ,21733
SFR1,21734
SFRP1,21735
SFRP2,21736
SFRP4,21737
SFRP5,21738
SFSWAP,21739
SFT2D1,21740
SFT2D2,21741
SFT2D3,21742
SFTA1P,21743
SFTA2,21744
SFTA3,21745
SFTPA1,21746
SFTPA2,21747
SFTPB,21748
SFTPC,21749
SFTPD,21750
SFTPD-AS1,21751
SFXN1,21752
SFXN2,21753
SFXN3,21754
SFXN4,21755
SFXN5,21756
SGCA,21757
SGCB,21758
SGCD,21759
SGCE,21760
SGCG,21761
SGCZ,21762
SGF29,21763
SGIP1,21764
SGK1,21765
SGK2,21766
SGK3,21767
SGMS1,21768
SGMS1-AS1,21769
SGMS2,21770
SGO1,21771
SGO1-AS1,21772
SGO2,21773
SGPL1,21774
SGPP1,21775
SGPP2,21776
SGSH,21777
SGSM1,21778
SGSM2,21779
SGSM2-AS1,21780
SGSM3,21781
SGSM3-AS1,21782
SGTA,21783
SGTB,21784
SH2B1,21785
SH2B2,21786
SH2B3,21787
SH2D1A,21788
SH2D1B,21789
SH2D2A,21790
SH2D3A,21791
SH2D3C,21792
SH2D4A,21793
SH2D4B,21794
SH2D5,21795
SH2D6,21796
SH2D7,21797
SH3BGR,21798
SH3BGRL,21799
SH3BGRL2,21800
SH3BGRL3,21801
SH3BP1,21802
SH3BP2,21803
SH3BP4,21804
SH3BP5,21805
SH3BP5-AS1,21806
SH3BP5L,21807
SH3D19,21808
SH3D21,21809
SH3GL1,21810
SH3GL2,21811
SH3GL3,21812
SH3GLB1,21813
SH3GLB2,21814
SH3KBP1,21815
SH3PXD2A,21816
SH3PXD2A-AS1,21817
SH3PXD2B,21818
SH3RF1,21819
SH3RF2,21820
SH3RF3,21821
SH3RF3-AS1,21822
SH3TC1,21823
SH3TC2,21824
SH3TC2-DT,21825
SH3YL1,21826
SHANK1,21827
SHANK2,21828
SHANK2-AS1,21829
SHANK2-AS2,21830
SHANK2-AS3,21831
SHANK3,21832
SHARPIN,21833
SHB,21834
SHBG,21835
SHC1,21836
SHC2,21837
SHC3,21838
SHC4,21839
SHCBP1,21840
SHCBP1L,21841
SHD,21842
SHE,21843
SHF,21844
SHFL,21845
SHH,21846
SHISA2,21847
SHISA3,21848
SHISA4,21849
SHISA5,21850
SHISA6,21851
SHISA7,21852
SHISA8,21853
SHISA9,21854
SHISAL1,21855
SHISAL2A,21856
SHISAL2B,21857
SHKBP1,21858
SHLD1,21859
SHLD2,21860
SHLD3,21861
SHMT1,21862
SHMT2,21863
SHOC1,21864
SHOC2,21865
SHOX,21866
SHOX2,21867
SHPK,21868
SHPRH,21869
SHQ1,21870
SHROOM1,21871
SHROOM2,21872
SHROOM3,21873
SHROOM3-AS1,21874
SHROOM4,21875
SHTN1,21876
SI,21877
SIAE,21878
SIAH1,21879
SIAH2,21880
SIAH2-AS1,21881
SIAH3,21882
SIDT1,21883
SIDT1-AS1,21884
SIDT2,21885
SIGIRR,21886
SIGLEC1,21887
SIGLEC5,21888
SIGLEC6,21889
SIGLEC7,21890
SIGLEC8,21891
SIGLEC9,21892
SIGLEC10,21893
SIGLEC10-AS1,21894
SIGLEC10-AS2,21895
SIGLEC11,21896
SIGLEC12,21897
SIGLEC14,21898
SIGLEC15,21899
SIGLEC16,21900
SIGLECL1,21901
SIGMAR1,21902
SIK1,21903
SIK2,21904
SIK3,21905
SIKE1,21906
SIL1,21907
SILC1,21908
SIM1,21909
SIM1-AS1,21910
SIM2,21911
SIMALR,21912
SIMC1,21913
SIN3A,21914
SIN3B,21915
SINHCAF,21916
SIPA1,21917
SIPA1L1,21918
SIPA1L1-AS1,21919
SIPA1L2,21920
SIPA1L3,21921
SIRLNT,21922
SIRPA,21923
SIRPB1,21924
SIRPB2,21925
SIRPD,21926
SIRPG,21927
SIRPG-AS1,21928
SIRT1,21929
SIRT2,21930
SIRT3,21931
SIRT4,21932
SIRT5,21933
SIRT6,21934
SIRT7,21935
SIT1,21936
SIVA1,21937
SIX1,21938
SIX2,21939
SIX3,21940
SIX3-AS1,21941
SIX4,21942
SIX5,21943
SIX6,21944
SKA1,21945
SKA2,21946
SKA3,21947
SKAP1,21948
SKAP1-AS1,21949
SKAP1-AS2,21950
SKAP2,21951
SKI,21952
SKIC2,21953
SKIC3,21954
SKIC8,21955
SKIDA1,21956
SKIL,21957
SKOR1,21958
SKOR1-AS1,21959
SKOR2,21960
SKP1,21961
SKP2,21962
SLA,21963
SLA2,21964
SLAIN1,21965
SLAIN2,21966
SLAMF1,21967
SLAMF6,21968
SLAMF7,21969
SLAMF8,21970
SLAMF9,21971
SLBP,21972
SLC1A1,21973
SLC1A2,21974
SLC1A2-AS1,21975
SLC1A2-AS2,21976
SLC1A3,21977
SLC1A3-AS1,21978
SLC1A4,21979
SLC1A5,21980
SLC1A6,21981
SLC1A7,21982
SLC2A1,21983
SLC2A1-DT,21984
SLC2A2,21985
SLC2A3,21986
SLC2A4,21987
SLC2A4RG,21988
SLC2A5,21989
SLC2A6,21990
SLC2A7,21991
SLC2A8,21992
SLC2A9,21993
SLC2A9-AS1,21994
SLC2A10,21995
SLC2A11,21996
SLC2A12,21997
SLC2A13,21998
SLC2A14,21999
SLC3A1,22000
SLC3A2,22001
SLC4A1,22002
SLC4A1AP,22003
SLC4A2,22004
SLC4A3,22005
SLC4A4,22006
SLC4A5,22007
SLC4A7,22008
SLC4A8,22009
SLC4A8-AS1,22010
SLC4A9,22011
SLC4A10,22012
SLC4A11,22013
SLC5A1,22014
SLC5A2,22015
SLC5A3,22016
SLC5A4,22017
SLC5A4-AS1,22018
SLC5A5,22019
SLC5A6,22020
SLC5A7,22021
SLC5A8,22022
SLC5A9,22023
SLC5A10,22024
SLC5A11,22025
SLC5A12,22026
SLC6A1,22027
SLC6A1-AS1,22028
SLC6A2,22029
SLC6A3,22030
SLC6A4,22031
SLC6A5,22032
SLC6A6,22033
SLC6A7,22034
SLC6A8,22035
SLC6A9,22036
SLC6A11,22037
SLC6A12,22038
SLC6A12-AS1,22039
SLC6A13,22040
SLC6A14,22041
SLC6A15,22042
SLC6A16,22043
SLC6A17,22044
SLC6A17-AS1,22045
SLC6A18,22046
SLC6A19,22047
SLC6A20,22048
SLC7A1,22049
SLC7A2,22050
SLC7A2-IT1,22051
SLC7A3,22052
SLC7A4,22053
SLC7A5,22054
SLC7A6,22055
SLC7A6OS,22056
SLC7A7,22057
SLC7A8,22058
SLC7A9,22059
SLC7A10,22060
SLC7A11,22061
SLC7A11-AS1,22062
SLC7A13,22063
SLC7A14,22064
SLC7A14-AS1,22065
SLC8A1,22066
SLC8A1-AS1,22067
SLC8A2,22068
SLC8A3,22069
SLC8B1,22070
SLC9A1,22071
SLC9A2,22072
SLC9A3,22073
SLC9A3-AS1,22074
SLC9A3-OT1,22075
SLC9A3R1-AS1,22076
SLC9A4,22077
SLC9A5,22078
SLC9A6,22079
SLC9A7,22080
SLC9A8,22081
SLC9A9,22082
SLC9A9-AS1,22083
SLC9A9-AS2,22084
SLC9B1,22085
SLC9B2,22086
SLC9C1,22087
SLC9C2,22088
SLC10A1,22089
SLC10A2,22090
SLC10A3,22091
SLC10A4,22092
SLC10A5,22093
SLC10A6,22094
SLC10A7,22095
SLC11A1,22096
SLC11A2,22097
SLC12A1,22098
SLC12A2,22099
SLC12A2-DT,22100
SLC12A3,22101
SLC12A4,22102
SLC12A5,22103
SLC12A5-AS1,22104
SLC12A6,22105
SLC12A7,22106
SLC12A8,22107
SLC12A9,22108
SLC12A9-AS1,22109
SLC13A1,22110
SLC13A2,22111
SLC13A3,22112
SLC13A4,22113
SLC13A5,22114
SLC14A1,22115
SLC14A2,22116
SLC14A2-AS1,22117
SLC15A1,22118
SLC15A2,22119
SLC15A3,22120
SLC15A4,22121
SLC15A5,22122
SLC16A1,22123
SLC16A1-AS1,22124
SLC16A2,22125
SLC16A3,22126
SLC16A4,22127
SLC16A4-AS1,22128
SLC16A5,22129
SLC16A6,22130
SLC16A7,22131
SLC16A8,22132
SLC16A9,22133
SLC16A10,22134
SLC16A11,22135
SLC16A12,22136
SLC16A12-AS1,22137
SLC16A13,22138
SLC16A14,22139
SLC17A1,22140
SLC17A2,22141
SLC17A3,22142
SLC17A4,22143
SLC17A5,22144
SLC17A6,22145
SLC17A6-DT,22146
SLC17A7,22147
SLC17A8,22148
SLC17A9,22149
SLC18A1,22150
SLC18A2,22151
SLC18A3,22152
SLC18B1,22153
SLC19A1,22154
SLC19A2,22155
SLC19A3,22156
SLC20A1,22157
SLC20A1-DT,22158
SLC20A2,22159
SLC22A1,22160
SLC22A2,22161
SLC22A3,22162
SLC22A4,22163
SLC22A5,22164
SLC22A6,22165
SLC22A7,22166
SLC22A8,22167
SLC22A9,22168
SLC22A10,22169
SLC22A11,22170
SLC22A12,22171
SLC22A13,22172
SLC22A14,22173
SLC22A15,22174
SLC22A16,22175
SLC22A17,22176
SLC22A18,22177
SLC22A18AS,22178
SLC22A23,22179
SLC22A24,22180
SLC22A25,22181
SLC22A31,22182
SLC23A1,22183
SLC23A2,22184
SLC23A3,22185
SLC24A1,22186
SLC24A2,22187
SLC24A3,22188
SLC24A3-AS1,22189
SLC24A4,22190
SLC24A5,22191
SLC25A1,22192
SLC25A2,22193
SLC25A3,22194
SLC25A4,22195
SLC25A5,22196
SLC25A5-AS1,22197
SLC25A6,22198
SLC25A10,22199
SLC25A11,22200
SLC25A12,22201
SLC25A13,22202
SLC25A14,22203
SLC25A15,22204
SLC25A16,22205
SLC25A17,22206
SLC25A18,22207
SLC25A19,22208
SLC25A20,22209
SLC25A21,22210
SLC25A21-AS1,22211
SLC25A22,22212
SLC25A23,22213
SLC25A24,22214
SLC25A25,22215
SLC25A25-AS1,22216
SLC25A26,22217
SLC25A27,22218
SLC25A28,22219
SLC25A28-DT,22220
SLC25A29,22221
SLC25A30,22222
SLC25A30-AS1,22223
SLC25A31,22224
SLC25A32,22225
SLC25A33,22226
SLC25A34,22227
SLC25A34-AS1,22228
SLC25A35,22229
SLC25A36,22230
SLC25A37,22231
SLC25A38,22232
SLC25A39,22233
SLC25A40,22234
SLC25A41,22235
SLC25A42,22236
SLC25A43,22237
SLC25A44,22238
SLC25A45,22239
SLC25A46,22240
SLC25A47,22241
SLC25A48,22242
SLC25A48-AS1,22243
SLC25A51,22244
SLC25A52,22245
SLC25A53,22246
SLC26A1,22247
SLC26A2,22248
SLC26A3,22249
SLC26A4,22250
SLC26A4-AS1,22251
SLC26A5,22252
SLC26A5-AS1,22253
SLC26A6,22254
SLC26A7,22255
SLC26A8,22256
SLC26A9,22257
SLC26A9-AS1,22258
SLC26A11,22259
SLC27A1,22260
SLC27A2,22261
SLC27A3,22262
SLC27A4,22263
SLC27A5,22264
SLC27A6,22265
SLC28A1,22266
SLC28A2,22267
SLC28A2-AS1,22268
SLC28A3,22269
SLC29A1,22270
SLC29A2,22271
SLC29A3,22272
SLC29A4,22273
SLC30A1,22274
SLC30A2,22275
SLC30A3,22276
SLC30A4,22277
SLC30A5,22278
SLC30A6,22279
SLC30A6-DT,22280
SLC30A7,22281
SLC30A8,22282
SLC30A9,22283
SLC30A10,22284
SLC31A1,22285
SLC31A2,22286
SLC32A1,22287
SLC33A1,22288
SLC34A1,22289
SLC34A2,22290
SLC34A3,22291
SLC35A1,22292
SLC35A2,22293
SLC35A3,22294
SLC35A4,22295
SLC35A5,22296
SLC35B1,22297
SLC35B2,22298
SLC35B3,22299
SLC35B4,22300
SLC35C1,22301
SLC35C2,22302
SLC35D1,22303
SLC35D2,22304
SLC35D3,22305
SLC35E1,22306
SLC35E2B,22307
SLC35E3,22308
SLC35E4,22309
SLC35F1,22310
SLC35F2,22311
SLC35F3,22312
SLC35F3-AS1,22313
SLC35F4,22314
SLC35F5,22315
SLC35F6,22316
SLC35G1,22317
SLC35G2,22318
SLC35G3,22319
SLC35G4,22320
SLC35G5,22321
SLC35G6,22322
SLC36A1,22323
SLC36A2,22324
SLC36A3,22325
SLC36A4,22326
SLC37A1,22327
SLC37A2,22328
SLC37A3,22329
SLC37A4,22330
SLC38A1,22331
SLC38A2,22332
SLC38A2-AS1,22333
SLC38A3,22334
SLC38A4,22335
SLC38A4-AS1,22336
SLC38A5,22337
SLC38A6,22338
SLC38A7,22339
SLC38A8,22340
SLC38A9,22341
SLC38A10,22342
SLC38A11,22343
SLC39A1,22344
SLC39A2,22345
SLC39A3,22346
SLC39A4,22347
SLC39A5,22348
SLC39A6,22349
SLC39A7,22350
SLC39A8,22351
SLC39A9,22352
SLC39A10,22353
SLC39A11,22354
SLC39A12,22355
SLC39A12-AS1,22356
SLC39A13,22357
SLC39A13-AS1,22358
SLC39A14,22359
SLC40A1,22360
SLC41A1,22361
SLC41A2,22362
SLC41A3,22363
SLC41A3-AS1,22364
SLC43A1,22365
SLC43A2,22366
SLC43A3,22367
SLC44A1,22368
SLC44A2,22369
SLC44A3,22370
SLC44A3-AS1,22371
SLC44A4,22372
SLC44A5,22373
SLC45A1,22374
SLC45A2,22375
SLC45A3,22376
SLC45A4,22377
SLC46A1,22378
SLC46A2,22379
SLC46A2-AS1,22380
SLC46A3,22381
SLC47A1,22382
SLC47A2,22383
SLC48A1,22384
SLC49A3,22385
SLC49A4,22386
SLC50A1,22387
SLC51A,22388
SLC51B,22389
SLC52A1,22390
SLC52A2,22391
SLC52A3,22392
SLC66A1,22393
SLC66A2,22394
SLC66A3,22395
SLCO1A2,22396
SLCO1B1,22397
SLCO1B3,22398
SLCO1B3-SLCO1B7,22399
SLCO1B7,22400
SLCO1C1,22401
SLCO2A1,22402
SLCO2B1,22403
SLCO3A1,22404
SLCO4A1,22405
SLCO4A1-AS1,22406
SLCO4A1-AS2,22407
SLCO4C1,22408
SLCO5A1,22409
SLCO5A1-AS1,22410
SLCO6A1,22411
SLF1,22412
SLF2,22413
SLFN5,22414
SLFN11,22415
SLFN12,22416
SLFN12L,22417
SLFN13,22418
SLFN14,22419
SLFNL1,22420
SLFNL1-AS1,22421
SLIRP,22422
SLIT1,22423
SLIT1-AS1,22424
SLIT2,22425
SLIT2-IT1,22426
SLIT3,22427
SLIT3-AS1,22428
SLIT3-AS2,22429
SLITRK1,22430
SLITRK2,22431
SLITRK3,22432
SLITRK4,22433
SLITRK5,22434
SLITRK6,22435
SLK,22436
SLMAP,22437
SLN,22438
SLPI,22439
SLTM,22440
SLU7,22441
SLURP1,22442
SLURP2,22443
SLX1A,22444
SLX1A-SULT1A3,22445
SLX1B,22446
SLX1B-SULT1A4,22447
SLX4,22448
SLX4IP,22449
SLX9,22450
SMAD1,22451
SMAD1-AS1,22452
SMAD1-AS2,22453
SMAD2,22454
SMAD3,22455
SMAD3-AS1,22456
SMAD4,22457
SMAD5,22458
SMAD5-AS1,22459
SMAD6,22460
SMAD7,22461
SMAD9,22462
SMAD9-IT1,22463
SMAGP,22464
SMAP1,22465
SMAP2,22466
SMARCA1,22467
SMARCA2,22468
SMARCA2-AS1,22469
SMARCA4,22470
SMARCA5,22471
SMARCA5-AS1,22472
SMARCAD1,22473
SMARCAD1-DT,22474
SMARCAL1,22475
SMARCAL1-AS1,22476
SMARCB1,22477
SMARCC1,22478
SMARCC2,22479
SMARCD1,22480
SMARCD2,22481
SMARCD3,22482
SMARCE1,22483
SMASR,22484
SMC1A,22485
SMC1B,22486
SMC2,22487
SMC2-DT,22488
SMC3,22489
SMC4,22490
SMC5,22491
SMC5-DT,22492
SMC6,22493
SMCHD1,22494
SMCO1,22495
SMCO2,22496
SMCO3,22497
SMCO4,22498
SMCP,22499
SMCR2,22500
SMCR5,22501
SMCR8,22502
SMDT1,22503
SMG1,22504
SMG1-DT,22505
SMG5,22506
SMG6,22507
SMG6-IT1,22508
SMG7,22509
SMG7-AS1,22510
SMG8,22511
SMG9,22512
SMILR,22513
SMIM1,22514
SMIM2,22515
SMIM2-AS1,22516
SMIM2-IT1,22517
SMIM3,22518
SMIM5,22519
SMIM6,22520
SMIM7,22521
SMIM8,22522
SMIM9,22523
SMIM10,22524
SMIM10L1,22525
SMIM10L2A,22526
SMIM10L2B,22527
SMIM10L2B-AS1,22528
SMIM11,22529
SMIM12,22530
SMIM13,22531
SMIM14,22532
SMIM14-DT,22533
SMIM15,22534
SMIM15-AS1,22535
SMIM17,22536
SMIM18,22537
SMIM19,22538
SMIM20,22539
SMIM21,22540
SMIM22,22541
SMIM23,22542
SMIM24,22543
SMIM26,22544
SMIM27,22545
SMIM28,22546
SMIM29,22547
SMIM30,22548
SMIM31,22549
SMIM32,22550
SMIM33,22551
SMIM34,22552
SMIM35,22553
SMIM36,22554
SMIM38,22555
SMIM39,22556
SMIM40,22557
SMIM41,22558
SMIM42,22559
SMIM43,22560
SMIM45,22561
SMKR1,22562
SMLR1,22563
SMN1,22564
SMN2,22565
SMNDC1,22566
SMO,22567
SMOC1,22568
SMOC2,22569
SMOX,22570
SMPD1,22571
SMPD2,22572
SMPD3,22573
SMPD4,22574
SMPDL3A,22575
SMPDL3B,22576
SMPX,22577
SMR3A,22578
SMR3B,22579
SMS,22580
SMTN,22581
SMTNL1,22582
SMTNL2,22583
SMU1,22584
SMUG1,22585
SMUG1-AS1,22586
SMURF1,22587
SMURF2,22588
SMYD1,22589
SMYD2,22590
SMYD3,22591
SMYD3-AS1,22592
SMYD3-IT1,22593
SMYD4,22594
SMYD5,22595
SNAI1,22596
SNAI2,22597
SNAI3,22598
SNAI3-AS1,22599
SNAP23,22600
SNAP25,22601
SNAP25-AS1,22602
SNAP29,22603
SNAP47,22604
SNAP47-AS1,22605
SNAP91,22606
SNAPC1,22607
SNAPC2,22608
SNAPC3,22609
SNAPC4,22610
SNAPC5,22611
SNAPIN,22612
SNAR-A2,22613
SNAR-A3,22614
SNAR-A4,22615
SNAR-A5,22616
SNAR-A6,22617
SNAR-A7,22618
SNAR-A8,22619
SNAR-A9,22620
SNAR-A10,22621
SNAR-A11,22622
SNAR-A13,22623
SNAR-A14,22624
SNAR-B1,22625
SNAR-B2,22626
SNAR-C2,22627
SNAR-C3,22628
SNAR-C4,22629
SNAR-D,22630
SNAR-E,22631
SNAR-F,22632
SNAR-G1,22633
SNAR-G2,22634
SNAR-H,22635
SNAR-I,22636
SNCA,22637
SNCA-AS1,22638
SNCAIP,22639
SNCB,22640
SNCG,22641
SND1,22642
SND1-DT,22643
SND1-IT1,22644
SNED1,22645
SNED1-AS1,22646
SNF8,22647
SNHG1,22648
SNHG3,22649
SNHG4,22650
SNHG5,22651
SNHG6,22652
SNHG7,22653
SNHG8,22654
SNHG9,22655
SNHG10,22656
SNHG11,22657
SNHG12,22658
SNHG14,22659
SNHG15,22660
SNHG16,22661
SNHG17,22662
SNHG18,22663
SNHG19,22664
SNHG20,22665
SNHG21,22666
SNHG22,22667
SNHG25,22668
SNHG26,22669
SNHG27,22670
SNHG28,22671
SNHG29,22672
SNHG30,22673
SNHG31,22674
SNHG32,22675
SNHG33,22676
SNIP1,22677
SNN,22678
SNORA1,22679
SNORA1B,22680
SNORA2A,22681
SNORA2B,22682
SNORA2C,22683
SNORA3A,22684
SNORA3B,22685
SNORA3C,22686
SNORA4,22687
SNORA5A,22688
SNORA5B,22689
SNORA5C,22690
SNORA6,22691
SNORA7A,22692
SNORA7B,22693
SNORA8,22694
SNORA9,22695
SNORA9B,22696
SNORA10,22697
SNORA10B,22698
SNORA11,22699
SNORA11B,22700
SNORA11C,22701
SNORA11D,22702
SNORA11E,22703
SNORA11F,22704
SNORA11G,22705
SNORA12,22706
SNORA13,22707
SNORA14A,22708
SNORA14B,22709
SNORA15,22710
SNORA15B-1,22711
SNORA15B-2,22712
SNORA16A,22713
SNORA16B,22714
SNORA17A,22715
SNORA17B,22716
SNORA18,22717
SNORA19,22718
SNORA20,22719
SNORA20B,22720
SNORA21,22721
SNORA21B,22722
SNORA22,22723
SNORA22B,22724
SNORA22C,22725
SNORA23,22726
SNORA24,22727
SNORA24B,22728
SNORA25,22729
SNORA25B,22730
SNORA26,22731
SNORA27,22732
SNORA28,22733
SNORA29,22734
SNORA30,22735
SNORA30B,22736
SNORA31,22737
SNORA31B,22738
SNORA32,22739
SNORA33,22740
SNORA35,22741
SNORA35B,22742
SNORA36A,22743
SNORA36B,22744
SNORA36C,22745
SNORA37,22746
SNORA38,22747
SNORA38B,22748
SNORA40,22749
SNORA40B,22750
SNORA40C,22751
SNORA41,22752
SNORA41B,22753
SNORA44,22754
SNORA46,22755
SNORA47,22756
SNORA48,22757
SNORA48B,22758
SNORA49,22759
SNORA50A,22760
SNORA50B,22761
SNORA50C,22762
SNORA50D,22763
SNORA51,22764
SNORA52,22765
SNORA53,22766
SNORA54,22767
SNORA55,22768
SNORA56,22769
SNORA57,22770
SNORA58,22771
SNORA58B,22772
SNORA59A,22773
SNORA59B,22774
SNORA60,22775
SNORA61,22776
SNORA62,22777
SNORA63,22778
SNORA63B,22779
SNORA63C,22780
SNORA63D,22781
SNORA63E,22782
SNORA64,22783
SNORA65,22784
SNORA66,22785
SNORA67,22786
SNORA68,22787
SNORA68B,22788
SNORA69,22789
SNORA70,22790
SNORA70B,22791
SNORA70C,22792
SNORA70D,22793
SNORA70E,22794
SNORA70F,22795
SNORA70G,22796
SNORA70H,22797
SNORA70I,22798
SNORA70J,22799
SNORA71A,22800
SNORA71B,22801
SNORA71C,22802
SNORA71D,22803
SNORA71E,22804
SNORA72,22805
SNORA73A,22806
SNORA73B,22807
SNORA74A,22808
SNORA74B,22809
SNORA74C-1,22810
SNORA74C-2,22811
SNORA74D,22812
SNORA75,22813
SNORA75B,22814
SNORA77,22815
SNORA77B,22816
SNORA78,22817
SNORA79,22818
SNORA79B,22819
SNORA80A,22820
SNORA80B,22821
SNORA80C,22822
SNORA80D,22823
SNORA80E,22824
SNORA81,22825
SNORA84,22826
SNORA87,22827
SNORA90,22828
SNORA91,22829
SNORA92,22830
SNORA93,22831
SNORA94,22832
SNORA95,22833
SNORA98,22834
SNORA99,22835
SNORA101B,22836
SNORA103,22837
SNORA104,22838
SNORA105C,22839
SNORA108,22840
SNORA109,22841
SNORA110,22842
SNORC,22843
SNORD1A,22844
SNORD1B,22845
SNORD1C,22846
SNORD2,22847
SNORD3A,22848
SNORD3B-1,22849
SNORD3B-2,22850
SNORD3C,22851
SNORD3D,22852
SNORD3E,22853
SNORD3F,22854
SNORD3G,22855
SNORD3H,22856
SNORD3J,22857
SNORD4A,22858
SNORD4B,22859
SNORD5,22860
SNORD6,22861
SNORD7,22862
SNORD8,22863
SNORD9,22864
SNORD10,22865
SNORD11,22866
SNORD11B,22867
SNORD12,22868
SNORD12B,22869
SNORD12C,22870
SNORD13,22871
SNORD13D,22872
SNORD13E,22873
SNORD13F,22874
SNORD13J,22875
SNORD14A,22876
SNORD14B,22877
SNORD14C,22878
SNORD14D,22879
SNORD14E,22880
SNORD15A,22881
SNORD15B,22882
SNORD16,22883
SNORD17,22884
SNORD18A,22885
SNORD18B,22886
SNORD18C,22887
SNORD19,22888
SNORD19B,22889
SNORD19C,22890
SNORD20,22891
SNORD21,22892
SNORD22,22893
SNORD23,22894
SNORD24,22895
SNORD25,22896
SNORD26,22897
SNORD27,22898
SNORD28,22899
SNORD28B,22900
SNORD29,22901
SNORD30,22902
SNORD31,22903
SNORD31B,22904
SNORD32A,22905
SNORD32B,22906
SNORD33,22907
SNORD34,22908
SNORD35A,22909
SNORD35B,22910
SNORD36A,22911
SNORD36B,22912
SNORD36C,22913
SNORD37,22914
SNORD38A,22915
SNORD38B,22916
SNORD38C,22917
SNORD38D,22918
SNORD41,22919
SNORD42A,22920
SNORD42B,22921
SNORD43,22922
SNORD44,22923
SNORD45A,22924
SNORD45B,22925
SNORD45C,22926
SNORD46,22927
SNORD47,22928
SNORD48,22929
SNORD49A,22930
SNORD49B,22931
SNORD50A,22932
SNORD50B,22933
SNORD51,22934
SNORD52,22935
SNORD53,22936
SNORD53B,22937
SNORD54,22938
SNORD55,22939
SNORD56,22940
SNORD56B,22941
SNORD57,22942
SNORD58A,22943
SNORD58B,22944
SNORD58C,22945
SNORD59A,22946
SNORD59B,22947
SNORD60,22948
SNORD61,22949
SNORD62A,22950
SNORD62B,22951
SNORD63,22952
SNORD63B,22953
SNORD64,22954
SNORD65,22955
SNORD65B,22956
SNORD65C,22957
SNORD66,22958
SNORD67,22959
SNORD68,22960
SNORD69,22961
SNORD70,22962
SNORD70B,22963
SNORD71,22964
SNORD72,22965
SNORD73A,22966
SNORD73B,22967
SNORD74,22968
SNORD74B,22969
SNORD75,22970
SNORD76,22971
SNORD77,22972
SNORD77B,22973
SNORD78,22974
SNORD79,22975
SNORD80,22976
SNORD81,22977
SNORD82,22978
SNORD83A,22979
SNORD83B,22980
SNORD84,22981
SNORD86,22982
SNORD87,22983
SNORD88A,22984
SNORD88B,22985
SNORD88C,22986
SNORD89,22987
SNORD90,22988
SNORD91A,22989
SNORD91B,22990
SNORD92,22991
SNORD93,22992
SNORD94,22993
SNORD95,22994
SNORD96A,22995
SNORD96B,22996
SNORD97,22997
SNORD98,22998
SNORD99,22999
SNORD100,23000
SNORD101,23001
SNORD102,23002
SNORD103A,23003
SNORD103B,23004
SNORD103C,23005
SNORD104,23006
SNORD105,23007
SNORD105B,23008
SNORD107,23009
SNORD108,23010
SNORD109A,23011
SNORD109B,23012
SNORD110,23013
SNORD111,23014
SNORD111B,23015
SNORD112,23016
SNORD113-1,23017
SNORD113-2,23018
SNORD113-3,23019
SNORD113-4,23020
SNORD113-5,23021
SNORD113-6,23022
SNORD113-7,23023
SNORD113-8,23024
SNORD113-9,23025
SNORD114-1,23026
SNORD114-2,23027
SNORD114-3,23028
SNORD114-4,23029
SNORD114-5,23030
SNORD114-6,23031
SNORD114-7,23032
SNORD114-8,23033
SNORD114-9,23034
SNORD114-10,23035
SNORD114-11,23036
SNORD114-12,23037
SNORD114-13,23038
SNORD114-14,23039
SNORD114-15,23040
SNORD114-16,23041
SNORD114-17,23042
SNORD114-18,23043
SNORD114-19,23044
SNORD114-20,23045
SNORD114-21,23046
SNORD114-22,23047
SNORD114-23,23048
SNORD114-24,23049
SNORD114-25,23050
SNORD114-26,23051
SNORD114-27,23052
SNORD114-28,23053
SNORD114-29,23054
SNORD114-30,23055
SNORD114-31,23056
SNORD115-1,23057
SNORD115-2,23058
SNORD115-3,23059
SNORD115-4,23060
SNORD115-5,23061
SNORD115-6,23062
SNORD115-8,23063
SNORD115-9,23064
SNORD115-10,23065
SNORD115-11,23066
SNORD115-12,23067
SNORD115-13,23068
SNORD115-14,23069
SNORD115-15,23070
SNORD115-16,23071
SNORD115-17,23072
SNORD115-19,23073
SNORD115-20,23074
SNORD115-21,23075
SNORD115-22,23076
SNORD115-23,23077
SNORD115-24,23078
SNORD115-25,23079
SNORD115-26,23080
SNORD115-27,23081
SNORD115-28,23082
SNORD115-29,23083
SNORD115-30,23084
SNORD115-31,23085
SNORD115-32,23086
SNORD115-33,23087
SNORD115-34,23088
SNORD115-35,23089
SNORD115-36,23090
SNORD115-37,23091
SNORD115-38,23092
SNORD115-39,23093
SNORD115-40,23094
SNORD115-41,23095
